timestamp,UTC time,launchId,memory,battery,event,msg,d1,d2,d3,d4
1572217211527,2019-10-27T23:00:11.527,1572188161266,11,0.78,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1186
1572217293103,2019-10-27T23:01:33.103,1572188161266,9,0.78,memory_warn,Application received memory warning,,,,1187
1572217293726,2019-10-27T23:01:33.726,1572188161266,12,0.79,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1188
1572217312786,2019-10-27T23:01:52.786,1572188161266,9,0.79,unlocked,Phone/keystore unlocked,,,,1189
1572217312908,2019-10-27T23:01:52.908,1572188161266,10,0.79,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1190
1572217376287,2019-10-27T23:02:56.287,1572188161266,9,0.8,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1191
1572217479083,2019-10-27T23:04:39.083,1572188161266,10,0.81,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1192
1572217489307,2019-10-27T23:04:49.307,1572188161266,10,0.81,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1193
1572217689122,2019-10-27T23:08:09.122,1572188161266,10,0.81,poll_service,Polling service,,,,1194
1572217689125,2019-10-27T23:08:09.125,1572188161266,10,0.81,gps_on,GPS collection on,,,,1195
1572217689381,2019-10-27T23:08:09.381,1572188161266,13,0.81,set_timer,Set timer for 59.74304699897766 seconds,59.74304699897766,,,1196
1572217689460,2019-10-27T23:08:09.460,1572188161266,14,0.81,file_flush,Flushing lines to file,SG00110_gps_1572217689459,3,,1197
1572217689460,2019-10-27T23:08:09.460,1572188161266,14,0.81,file_init,Init new data file,SG00110_gps_1572217689459,false,,1198
1572217690087,2019-10-27T23:08:10.087,1572188161266,16,0.81,uploaded,Uploaded data file,SG00110_ios_log_1572215529699.csv,,,1199
1572217690335,2019-10-27T23:08:10.335,1572188161266,16,0.81,uploaded,Uploaded data file,SG00110_ios_log_1572215529734.csv,,,1200
1572217690628,2019-10-27T23:08:10.628,1572188161266,16,0.81,uploaded,Uploaded data file,SG00110_gps_1572215529723.csv,,,1201
1572217690836,2019-10-27T23:08:10.836,1572188161266,16,0.81,uploaded,Uploaded data file,SG00110_powerState_1572215529723.csv,,,1202
1572217690842,2019-10-27T23:08:10.842,1572188161266,16,0.81,upload_complete,Upload Complete,4,,,1203
1572217749179,2019-10-27T23:09:09.179,1572188161266,16,0.81,poll_service,Polling service,,,,1204
1572217749181,2019-10-27T23:09:09.181,1572188161266,16,0.81,gps_off,GPS collection off,,,,1205
1572217749213,2019-10-27T23:09:09.213,1572188161266,16,0.81,set_timer,Set timer for 659.9969830513 seconds,659.9969830513,,,1206
1572217749218,2019-10-27T23:09:09.218,1572188161266,16,0.81,file_flush,Flushing lines to file,SG00110_gps_1572217689461,63,,1207
1572217749219,2019-10-27T23:09:09.219,1572188161266,16,0.81,file_create,Create new data file,SG00110_gps_1572217689461,false,,1208
1572217942314,2019-10-27T23:12:22.314,1572188161266,10,0.81,memory_warn,Application received memory warning,,,,1209
1572217961857,2019-10-27T23:12:41.857,1572188161266,12,0.8,file_flush,Flushing lines to file,SG00110_powerState_1572217689461,3,,1210
1572217961857,2019-10-27T23:12:41.857,1572188161266,12,0.8,file_create,Create new data file,SG00110_powerState_1572217689461,false,,1211
1572218064086,2019-10-27T23:14:24.086,1572188161266,11,0.79,file_flush,Flushing lines to file,SG00110_powerState_1572217689461,1,,1212
1572218248749,2019-10-27T23:17:28.749,1572188161266,11,0.78,file_flush,Flushing lines to file,SG00110_powerState_1572217689461,1,,1213
1572218330538,2019-10-27T23:18:50.538,1572188161266,11,0.77,file_flush,Flushing lines to file,SG00110_powerState_1572217689461,1,,1214
