timestamp,UTC time,launchId,memory,battery,event,msg,d1,d2,d3,d4
1571861066056,2019-10-23T20:04:26.056,1571846007618,22,0.16,file_flush,Flushing lines to file,SG00110_powerState_1571858972856,1,,437
1571861094074,2019-10-23T20:04:54.074,1571846007618,22,0.16,memory_warn,Application received memory warning,,,,438
1571861106869,2019-10-23T20:05:06.869,1571846007618,22,0.15,file_flush,Flushing lines to file,SG00110_powerState_1571858972856,1,,439
1571861127389,2019-10-23T20:05:27.389,1571846007618,21,0.14,file_flush,Flushing lines to file,SG00110_powerState_1571858972856,1,,440
1571861133094,2019-10-23T20:05:33.094,1571846007618,21,0.14,poll_service,Polling service,,,,441
1571861133100,2019-10-23T20:05:33.100,1571846007618,21,0.14,gps_on,GPS collection on,,,,442
1571861133362,2019-10-23T20:05:33.362,1571846007618,22,0.14,set_timer,Set timer for 59.73331928253174 seconds,59.73331928253174,,,443
1571861133512,2019-10-23T20:05:33.512,1571846007618,25,0.14,file_flush,Flushing lines to file,SG00110_gps_1571861133510,3,,444
1571861133512,2019-10-23T20:05:33.512,1571846007618,25,0.14,file_init,Init new data file,SG00110_gps_1571861133510,false,,445
1571861134206,2019-10-23T20:05:34.206,1571846007618,27,0.14,uploaded,Uploaded data file,SG00110_ios_log_1571858972846.csv,,,446
1571861134738,2019-10-23T20:05:34.738,1571846007618,27,0.14,uploaded,Uploaded data file,SG00110_gps_1571858972856.csv,,,447
1571861135047,2019-10-23T20:05:35.047,1571846007618,27,0.14,uploaded,Uploaded data file,SG00110_ios_log_1571858972863.csv,,,448
1571861135285,2019-10-23T20:05:35.285,1571846007618,27,0.14,uploaded,Uploaded data file,SG00110_powerState_1571858972856.csv,,,449
1571861135291,2019-10-23T20:05:35.291,1571846007618,27,0.14,upload_complete,Upload Complete,4,,,450
1571861147910,2019-10-23T20:05:47.910,1571846007618,27,0.13,file_flush,Flushing lines to file,SG00110_powerState_1571861133517,3,,451
1571861147911,2019-10-23T20:05:47.911,1571846007618,27,0.13,file_create,Create new data file,SG00110_powerState_1571861133517,false,,452
1571861168478,2019-10-23T20:06:08.478,1571846007618,27,0.12,file_flush,Flushing lines to file,SG00110_powerState_1571861133517,1,,453
1571861193113,2019-10-23T20:06:33.113,1571846007618,27,0.12,poll_service,Polling service,,,,454
1571861193115,2019-10-23T20:06:33.115,1571846007618,27,0.12,gps_off,GPS collection off,,,,455
1571861193120,2019-10-23T20:06:33.120,1571846007618,27,0.12,set_timer,Set timer for 659.9962019920349 seconds,659.9962019920349,,,456
1571861193141,2019-10-23T20:06:33.141,1571846007618,27,0.12,file_flush,Flushing lines to file,SG00110_gps_1571861133516,16,,457
1571861193141,2019-10-23T20:06:33.141,1571846007618,27,0.12,file_create,Create new data file,SG00110_gps_1571861133516,false,,458
1571861640324,2019-10-23T20:14:00.324,1571846007618,23,0.11,file_flush,Flushing lines to file,SG00110_powerState_1571861133517,1,,459
1571861660576,2019-10-23T20:14:20.576,1571846007618,23,0.1,file_flush,Flushing lines to file,SG00110_powerState_1571861133517,1,,460
1571861664919,2019-10-23T20:14:24.919,1571846007618,23,0.1,memory_warn,Application received memory warning,,,,461
1571861682581,2019-10-23T20:14:42.581,1571846007618,23,0.1,memory_warn,Application received memory warning,,,,462
1571861701780,2019-10-23T20:15:01.780,1571846007618,23,0.09,file_flush,Flushing lines to file,SG00110_powerState_1571861133517,1,,463
1571861722146,2019-10-23T20:15:22.146,1571846007618,23,0.08,file_flush,Flushing lines to file,SG00110_powerState_1571861133517,1,,464
1571861725493,2019-10-23T20:15:25.493,1571846007618,23,0.08,file_flush,Flushing lines to file,SG00110_powerState_1571861133517,1,,465
1571861737214,2019-10-23T20:15:37.214,1571846007618,20,0.08,file_flush,Flushing lines to file,SG00110_powerState_1571861133517,1,,466
1571861738392,2019-10-23T20:15:38.392,1571846007618,20,0.08,file_flush,Flushing lines to file,SG00110_powerState_1571861133517,1,,467
