timestamp,UTC time,launchId,memory,battery,event,msg,d1,d2,d3,d4
1571896846434,2019-10-24T06:00:46.434,1571894064289,33,0.51,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,119
1571896887621,2019-10-24T06:01:27.621,1571894064289,33,0.52,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,120
1571896948149,2019-10-24T06:02:28.149,1571894064289,33,0.52,poll_service,Polling service,,,,121
1571896948152,2019-10-24T06:02:28.152,1571894064289,33,0.52,gps_on,GPS collection on,,,,122
1571896948156,2019-10-24T06:02:28.156,1571894064289,33,0.52,set_timer,Set timer for 59.99558877944946 seconds,59.99558877944946,,,123
1571896949452,2019-10-24T06:02:29.452,1571894064289,33,0.53,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,124
1571897008207,2019-10-24T06:03:28.207,1571894064289,33,0.53,poll_service,Polling service,,,,125
1571897008211,2019-10-24T06:03:28.211,1571894064289,33,0.53,gps_off,GPS collection off,,,,126
1571897008232,2019-10-24T06:03:28.232,1571894064289,33,0.53,set_timer,Set timer for 659.991132736206 seconds,659.991132736206,,,127
1571897008241,2019-10-24T06:03:28.241,1571894064289,33,0.53,file_flush,Flushing lines to file,SG00110_gps_1571896228203,64,,128
1571897032020,2019-10-24T06:03:52.020,1571894064289,33,0.53,unlocked,Phone/keystore unlocked,,,,129
1571897032023,2019-10-24T06:03:52.023,1571894064289,33,0.53,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,130
1571897032029,2019-10-24T06:03:52.029,1571894064289,33,0.54,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,131
1571897135061,2019-10-24T06:05:35.061,1571894064289,27,0.55,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,132
1571897196476,2019-10-24T06:06:36.476,1571894064289,27,0.55,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,133
1571897538565,2019-10-24T06:12:18.565,1571894064289,26,0.55,locked,Phone/keystore locked,,,,134
1571897538575,2019-10-24T06:12:18.575,1571894064289,26,0.55,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,135
1571897602680,2019-10-24T06:13:22.680,1571894064289,26,0.55,unlocked,Phone/keystore unlocked,,,,136
1571897602687,2019-10-24T06:13:22.687,1571894064289,26,0.55,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,137
1571897627731,2019-10-24T06:13:47.731,1571894064289,26,0.54,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,138
1571897668210,2019-10-24T06:14:28.210,1571894064289,26,0.54,poll_service,Polling service,,,,139
1571897668214,2019-10-24T06:14:28.214,1571894064289,26,0.54,gps_on,GPS collection on,,,,140
1571897668220,2019-10-24T06:14:28.220,1571894064289,26,0.54,set_timer,Set timer for 59.9922080039978 seconds,59.9922080039978,,,141
1571897689820,2019-10-24T06:14:49.820,1571894064289,26,0.53,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,142
1571897728262,2019-10-24T06:15:28.262,1571894064289,26,0.53,poll_service,Polling service,,,,143
1571897728266,2019-10-24T06:15:28.266,1571894064289,26,0.53,gps_off,GPS collection off,,,,144
1571897728285,2019-10-24T06:15:28.285,1571894064289,26,0.53,set_timer,Set timer for 659.9934089183807 seconds,659.9934089183807,,,145
1571897728287,2019-10-24T06:15:28.287,1571894064289,26,0.53,file_flush,Flushing lines to file,SG00110_gps_1571896228203,63,,146
1571897874358,2019-10-24T06:17:54.358,1571894064289,26,0.52,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,147
1571897952595,2019-10-24T06:19:12.595,1571894064289,26,0.52,locked,Phone/keystore locked,,,,148
1571897952598,2019-10-24T06:19:12.598,1571894064289,26,0.52,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,149
1571897954600,2019-10-24T06:19:14.600,1571894064289,26,0.52,unlocked,Phone/keystore unlocked,,,,150
1571897954706,2019-10-24T06:19:14.706,1571894064289,26,0.52,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,151
1571898079205,2019-10-24T06:21:19.205,1571894064289,26,0.51,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,152
1571898275383,2019-10-24T06:24:35.383,1571894064289,26,0.51,locked,Phone/keystore locked,,,,153
1571898275393,2019-10-24T06:24:35.393,1571894064289,26,0.51,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,154
1571898287641,2019-10-24T06:24:47.641,1571894064289,26,0.51,unlocked,Phone/keystore unlocked,,,,155
1571898287642,2019-10-24T06:24:47.642,1571894064289,26,0.51,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,156
1571898304536,2019-10-24T06:25:04.536,1571894064289,26,0.5,file_flush,Flushing lines to file,SG00110_powerState_1571896228202,1,,157
1571898365953,2019-10-24T06:26:05.953,1571894064289,27,0.49,file_flush,Flushing lines to file,SG00110_powerState_1571898329492,3,,158
1571898365953,2019-10-24T06:26:05.953,1571894064289,27,0.49,file_create,Create new data file,SG00110_powerState_1571898329492,false,,159
1571898388301,2019-10-24T06:26:28.301,1571894064289,26,0.49,poll_service,Polling service,,,,160
1571898388303,2019-10-24T06:26:28.303,1571894064289,26,0.49,gps_on,GPS collection on,,,,161
1571898388308,2019-10-24T06:26:28.308,1571894064289,26,0.49,set_timer,Set timer for 59.99325680732727 seconds,59.99325680732727,,,162
1571898389787,2019-10-24T06:26:29.787,1571894064289,26,0.49,upload_file_failed,Failed Uploaded data file,SG00110_ios_log_1571880577567.csv,,,163
1571898394045,2019-10-24T06:26:34.045,1571894064289,27,0.49,upload_file_failed,Failed Uploaded data file,SG00110_gps_1571894066772.csv,,,164
1571898406912,2019-10-24T06:26:46.912,1571894064289,27,0.48,file_flush,Flushing lines to file,SG00110_powerState_1571898329492,1,,165
1571898427408,2019-10-24T06:27:07.408,1571894064289,23,0.47,file_flush,Flushing lines to file,SG00110_powerState_1571898329492,1,,166
1571898448388,2019-10-24T06:27:28.388,1571894064289,23,0.47,poll_service,Polling service,,,,167
1571898448391,2019-10-24T06:27:28.391,1571894064289,23,0.47,gps_off,GPS collection off,,,,168
1571898448404,2019-10-24T06:27:28.404,1571894064289,23,0.47,set_timer,Set timer for 659.9912700653076 seconds,659.9912700653076,,,169
1571898448410,2019-10-24T06:27:28.410,1571894064289,23,0.47,file_flush,Flushing lines to file,SG00110_gps_1571898329492,63,,170
1571898448411,2019-10-24T06:27:28.411,1571894064289,23,0.47,file_create,Create new data file,SG00110_gps_1571898329492,false,,171
1571898454860,2019-10-24T06:27:34.860,1571894064289,24,0.47,upload_file_failed,Failed Uploaded data file,SG00110_ios_log_1571894127897.csv,,,172
1571898515887,2019-10-24T06:28:35.887,1571894064289,24,0.47,upload_file_failed,Failed Uploaded data file,SG00110_ios_log_1571894066758.csv,,,173
