timestamp,UTC time,launchId,memory,battery,event,msg,d1,d2,d3,d4
1572213657045,2019-10-27T22:00:57.045,1572188161266,13,0.35,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1088
1572213735911,2019-10-27T22:02:15.911,1572188161266,12,0.35,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1089
1572213768998,2019-10-27T22:02:48.998,1572188161266,13,0.35,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1090
1572213782616,2019-10-27T22:03:02.616,1572188161266,10,0.35,memory_warn,Application received memory warning,,,,1091
1572213787378,2019-10-27T22:03:07.378,1572188161266,11,0.35,memory_warn,Application received memory warning,,,,1092
1572213810635,2019-10-27T22:03:30.635,1572188161266,10,0.36,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1093
1572213860524,2019-10-27T22:04:20.524,1572188161266,10,0.36,memory_warn,Application received memory warning,,,,1094
1572213862027,2019-10-27T22:04:22.027,1572188161266,11,0.36,memory_warn,Application received memory warning,,,,1095
1572213872453,2019-10-27T22:04:32.453,1572188161266,11,0.37,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1096
1572213934045,2019-10-27T22:05:34.045,1572188161266,11,0.38,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1097
1572214016576,2019-10-27T22:06:56.576,1572188161266,11,0.39,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1098
1572214035555,2019-10-27T22:07:15.555,1572188161266,10,0.39,memory_warn,Application received memory warning,,,,1099
1572214088469,2019-10-27T22:08:08.469,1572188161266,9,0.39,poll_service,Polling service,,,,1100
1572214088474,2019-10-27T22:08:08.474,1572188161266,9,0.39,gps_on,GPS collection on,,,,1101
1572214088507,2019-10-27T22:08:08.507,1572188161266,10,0.39,set_timer,Set timer for 59.98297476768494 seconds,59.98297476768494,,,1102
1572214119906,2019-10-27T22:08:39.906,1572188161266,11,0.4,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1103
1572214148536,2019-10-27T22:09:08.536,1572188161266,11,0.4,poll_service,Polling service,,,,1104
1572214148537,2019-10-27T22:09:08.537,1572188161266,11,0.4,gps_off,GPS collection off,,,,1105
1572214148556,2019-10-27T22:09:08.556,1572188161266,11,0.4,set_timer,Set timer for 659.9899661540985 seconds,659.9899661540985,,,1106
1572214148565,2019-10-27T22:09:08.565,1572188161266,11,0.4,file_flush,Flushing lines to file,SG00110_gps_1572213369098,63,,1107
1572214202122,2019-10-27T22:10:02.122,1572188161266,11,0.41,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1108
1572214305528,2019-10-27T22:11:45.528,1572188161266,10,0.42,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1109
1572214346707,2019-10-27T22:12:26.707,1572188161266,10,0.43,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1110
1572214491402,2019-10-27T22:14:51.402,1572188161266,10,0.44,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1111
1572214594595,2019-10-27T22:16:34.595,1572188161266,9,0.45,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1112
1572214677043,2019-10-27T22:17:57.043,1572188161266,10,0.46,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1113
1572214759808,2019-10-27T22:19:19.808,1572188161266,10,0.47,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1114
1572214808650,2019-10-27T22:20:08.650,1572188161266,10,0.47,poll_service,Polling service,,,,1115
1572214808653,2019-10-27T22:20:08.653,1572188161266,10,0.47,gps_on,GPS collection on,,,,1116
1572214808726,2019-10-27T22:20:08.726,1572188161266,11,0.47,set_timer,Set timer for 59.96689295768738 seconds,59.96689295768738,,,1117
1572214868737,2019-10-27T22:21:08.737,1572188161266,11,0.47,poll_service,Polling service,,,,1118
1572214868739,2019-10-27T22:21:08.739,1572188161266,11,0.47,gps_off,GPS collection off,,,,1119
1572214868745,2019-10-27T22:21:08.745,1572188161266,11,0.47,set_timer,Set timer for 659.9969220161438 seconds,659.9969220161438,,,1120
1572214868755,2019-10-27T22:21:08.755,1572188161266,11,0.47,file_flush,Flushing lines to file,SG00110_gps_1572213369098,63,,1121
1572214883450,2019-10-27T22:21:23.450,1572188161266,11,0.48,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1122
1572214986912,2019-10-27T22:23:06.912,1572188161266,10,0.49,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1123
1572214999851,2019-10-27T22:23:19.851,1572188161266,9,0.49,memory_warn,Application received memory warning,,,,1124
1572215005481,2019-10-27T22:23:25.481,1572188161266,11,0.49,memory_warn,Application received memory warning,,,,1125
1572215090330,2019-10-27T22:24:50.330,1572188161266,10,0.5,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1126
1572215172718,2019-10-27T22:26:12.718,1572188161266,10,0.51,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1127
1572215255554,2019-10-27T22:27:35.554,1572188161266,14,0.52,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1128
1572215338211,2019-10-27T22:28:58.211,1572188161266,14,0.53,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1129
1572215420788,2019-10-27T22:30:20.788,1572188161266,14,0.54,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1130
1572215524234,2019-10-27T22:32:04.234,1572188161266,11,0.55,file_flush,Flushing lines to file,SG00110_powerState_1572213369098,1,,1131
1572215528797,2019-10-27T22:32:08.797,1572188161266,12,0.55,poll_service,Polling service,,,,1132
1572215528804,2019-10-27T22:32:08.804,1572188161266,12,0.55,gps_on,GPS collection on,,,,1133
1572215529160,2019-10-27T22:32:09.160,1572188161266,13,0.55,set_timer,Set timer for 59.636833906173706 seconds,59.636833906173706,,,1134
1572215529721,2019-10-27T22:32:09.721,1572188161266,15,0.55,file_flush,Flushing lines to file,SG00110_gps_1572215529719,4,,1135
1572215529721,2019-10-27T22:32:09.721,1572188161266,15,0.55,file_init,Init new data file,SG00110_gps_1572215529719,false,,1136
1572215530807,2019-10-27T22:32:10.807,1572188161266,17,0.55,uploaded,Uploaded data file,SG00110_ios_log_1572213369091.csv,,,1137
1572215531164,2019-10-27T22:32:11.164,1572188161266,17,0.55,uploaded,Uploaded data file,SG00110_ios_log_1572213369102.csv,,,1138
1572215531380,2019-10-27T22:32:11.380,1572188161266,17,0.55,uploaded,Uploaded data file,SG00110_powerState_1572213369098.csv,,,1139
1572215531644,2019-10-27T22:32:11.644,1572188161266,17,0.55,uploaded,Uploaded data file,SG00110_gps_1572213369098.csv,,,1140
1572215531650,2019-10-27T22:32:11.650,1572188161266,17,0.55,upload_complete,Upload Complete,4,,,1141
1572215588863,2019-10-27T22:33:08.863,1572188161266,17,0.55,poll_service,Polling service,,,,1142
1572215588876,2019-10-27T22:33:08.876,1572188161266,17,0.55,gps_off,GPS collection off,,,,1143
1572215588882,2019-10-27T22:33:08.882,1572188161266,17,0.55,set_timer,Set timer for 659.98606300354 seconds,659.98606300354,,,1144
1572215588890,2019-10-27T22:33:08.890,1572188161266,17,0.55,file_flush,Flushing lines to file,SG00110_gps_1572215529723,55,,1145
1572215588890,2019-10-27T22:33:08.890,1572188161266,17,0.55,file_create,Create new data file,SG00110_gps_1572215529723,false,,1146
1572215627207,2019-10-27T22:33:47.207,1572188161266,14,0.56,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,3,,1147
1572215627207,2019-10-27T22:33:47.207,1572188161266,14,0.56,file_create,Create new data file,SG00110_powerState_1572215529723,false,,1148
1572215709871,2019-10-27T22:35:09.871,1572188161266,14,0.57,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1149
1572215792350,2019-10-27T22:36:32.350,1572188161266,14,0.58,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1150
1572215895701,2019-10-27T22:38:15.701,1572188161266,13,0.59,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1151
1572215978247,2019-10-27T22:39:38.247,1572188161266,12,0.6,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1152
1572216061503,2019-10-27T22:41:01.503,1572188161266,13,0.61,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1153
1572216122602,2019-10-27T22:42:02.602,1572188161266,11,0.61,locked,Phone/keystore locked,,,,1154
1572216122606,2019-10-27T22:42:02.606,1572188161266,12,0.61,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1155
1572216123351,2019-10-27T22:42:03.351,1572188161266,12,0.62,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1156
1572216205660,2019-10-27T22:43:25.660,1572188161266,10,0.63,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1157
1572216246656,2019-10-27T22:44:06.656,1572188161266,10,0.64,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1158
1572216248888,2019-10-27T22:44:08.888,1572188161266,10,0.64,poll_service,Polling service,,,,1159
1572216248892,2019-10-27T22:44:08.892,1572188161266,11,0.64,gps_on,GPS collection on,,,,1160
1572216248949,2019-10-27T22:44:08.949,1572188161266,11,0.64,set_timer,Set timer for 59.96825695037842 seconds,59.96825695037842,,,1161
1572216308963,2019-10-27T22:45:08.963,1572188161266,11,0.64,poll_service,Polling service,,,,1162
1572216308966,2019-10-27T22:45:08.966,1572188161266,11,0.64,gps_off,GPS collection off,,,,1163
1572216308982,2019-10-27T22:45:08.982,1572188161266,11,0.64,set_timer,Set timer for 659.9957633018494 seconds,659.9957633018494,,,1164
1572216308985,2019-10-27T22:45:08.985,1572188161266,11,0.64,file_flush,Flushing lines to file,SG00110_gps_1572215529723,63,,1165
1572216329038,2019-10-27T22:45:29.038,1572188161266,11,0.65,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1166
1572216390621,2019-10-27T22:46:30.621,1572188161266,11,0.66,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1167
1572216452184,2019-10-27T22:47:32.184,1572188161266,11,0.67,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1168
1572216513785,2019-10-27T22:48:33.785,1572188161266,11,0.68,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1169
1572216575317,2019-10-27T22:49:35.317,1572188161266,11,0.69,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1170
1572216657399,2019-10-27T22:50:57.399,1572188161266,11,0.7,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1171
1572216719010,2019-10-27T22:51:59.010,1572188161266,11,0.71,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1172
1572216801115,2019-10-27T22:53:21.115,1572188161266,11,0.72,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1173
1572216862643,2019-10-27T22:54:22.643,1572188161266,11,0.73,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1174
1572216924182,2019-10-27T22:55:24.182,1572188161266,11,0.74,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1175
1572216968983,2019-10-27T22:56:08.983,1572188161266,11,0.74,poll_service,Polling service,,,,1176
1572216968987,2019-10-27T22:56:08.987,1572188161266,11,0.74,gps_on,GPS collection on,,,,1177
1572216968991,2019-10-27T22:56:08.991,1572188161266,11,0.74,set_timer,Set timer for 59.994640827178955 seconds,59.994640827178955,,,1178
1572217006300,2019-10-27T22:56:46.300,1572188161266,11,0.75,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1179
1572217029057,2019-10-27T22:57:09.057,1572188161266,11,0.75,poll_service,Polling service,,,,1180
1572217029060,2019-10-27T22:57:09.060,1572188161266,11,0.75,gps_off,GPS collection off,,,,1181
1572217029079,2019-10-27T22:57:09.079,1572188161266,11,0.75,set_timer,Set timer for 659.9958219528198 seconds,659.9958219528198,,,1182
1572217029081,2019-10-27T22:57:09.081,1572188161266,11,0.75,file_flush,Flushing lines to file,SG00110_gps_1572215529723,63,,1183
1572217067856,2019-10-27T22:57:47.856,1572188161266,11,0.76,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1184
1572217149939,2019-10-27T22:59:09.939,1572188161266,11,0.77,file_flush,Flushing lines to file,SG00110_powerState_1572215529723,1,,1185
