timestamp,UTC time,launchId,memory,battery,event,msg,d1,d2,d3,d4
1571900435416,2019-10-24T07:00:35.416,1571894064289,20,0.33,file_flush,Flushing lines to file,SG00110_powerState_1571898329492,1,,224
1571900548505,2019-10-24T07:02:28.505,1571894064289,20,0.33,poll_service,Polling service,,,,225
1571900548511,2019-10-24T07:02:28.511,1571894064289,20,0.33,gps_on,GPS collection on,,,,226
1571900548730,2019-10-24T07:02:28.730,1571894064289,20,0.33,set_timer,Set timer for 59.77684307098389 seconds,59.77684307098389,,,227
1571900549028,2019-10-24T07:02:29.028,1571894064289,22,0.33,file_flush,Flushing lines to file,SG00110_gps_1571900549027,4,,228
1571900549028,2019-10-24T07:02:29.028,1571894064289,22,0.33,file_init,Init new data file,SG00110_gps_1571900549027,false,,229
1571900608549,2019-10-24T07:03:28.549,1571894064289,23,0.33,poll_service,Polling service,,,,230
1571900608552,2019-10-24T07:03:28.552,1571894064289,23,0.33,gps_off,GPS collection off,,,,231
1571900608558,2019-10-24T07:03:28.558,1571894064289,23,0.33,set_timer,Set timer for 659.9945540428162 seconds,659.9945540428162,,,232
1571900608584,2019-10-24T07:03:28.584,1571894064289,23,0.33,file_flush,Flushing lines to file,SG00110_gps_1571900549030,56,,233
1571900608585,2019-10-24T07:03:28.585,1571894064289,23,0.33,file_create,Create new data file,SG00110_gps_1571900549030,false,,234
1571900609843,2019-10-24T07:03:29.843,1571894064289,23,0.33,upload_file_failed,Failed Uploaded data file,SG00110_ios_log_1571880577567.csv,,,235
1571900670614,2019-10-24T07:04:30.614,1571894064289,23,0.33,upload_file_failed,Failed Uploaded data file,SG00110_gps_1571894066772.csv,,,236
1571900722540,2019-10-24T07:05:22.540,1571894064289,23,0.32,file_flush,Flushing lines to file,SG00110_powerState_1571900549029,3,,237
1571900722540,2019-10-24T07:05:22.540,1571894064289,23,0.32,file_create,Create new data file,SG00110_powerState_1571900549029,false,,238
1571900726691,2019-10-24T07:05:26.691,1571894064289,23,0.32,upload_file_failed,Failed Uploaded data file,SG00110_powerState_1571898329492.csv,,,239
1571900773237,2019-10-24T07:06:13.237,1571894064289,23,0.32,upload_file_failed,Failed Uploaded data file,SG00110_ios_log_1571894066758.csv,,,240
1571900815059,2019-10-24T07:06:55.059,1571894064289,23,0.32,upload_file_failed,Failed Uploaded data file,SG00110_powerState_1571894066774.csv,,,241
1571900852695,2019-10-24T07:07:32.695,1571894064289,23,0.32,upload_file_failed,Failed Uploaded data file,SG00110_powerState_1571894127897.csv,,,242
1571900885697,2019-10-24T07:08:05.697,1571894064289,23,0.32,upload_file_failed,Failed Uploaded data file,SG00110_gps_1571894127897.csv,,,243
1571900915149,2019-10-24T07:08:35.149,1571894064289,23,0.32,upload_file_failed,Failed Uploaded data file,SG00110_ios_log_1571896228199.csv,,,244
1571900943044,2019-10-24T07:09:03.044,1571894064289,23,0.32,upload_file_failed,Failed Uploaded data file,SG00110_ios_log_1571894127897.csv,,,245
1571900968567,2019-10-24T07:09:28.567,1571894064289,23,0.31,file_flush,Flushing lines to file,SG00110_powerState_1571900549029,1,,246
1571900969675,2019-10-24T07:09:29.675,1571894064289,23,0.31,upload_file_failed,Failed Uploaded data file,SG00110_ios_log_1571880577577.csv,,,247
1571900989081,2019-10-24T07:09:49.081,1571894064289,23,0.3,file_flush,Flushing lines to file,SG00110_powerState_1571900549029,1,,248
1571900997799,2019-10-24T07:09:57.799,1571894064289,23,0.3,upload_file_failed,Failed Uploaded data file,SG00110_gps_1571896228203.csv,,,249
1571901022823,2019-10-24T07:10:22.823,1571894064289,23,0.3,upload_file_failed,Failed Uploaded data file,SG00110_gps_1571898329492.csv,,,250
1571901056903,2019-10-24T07:10:56.903,1571894064289,23,0.3,upload_file_failed,Failed Uploaded data file,SG00110_ios_log_1571898329493.csv,,,251
1571901084773,2019-10-24T07:11:24.773,1571894064289,23,0.3,upload_file_failed,Failed Uploaded data file,SG00110_powerState_1571880577573.csv,,,252
1571901110816,2019-10-24T07:11:50.816,1571894064289,23,0.3,upload_file_failed,Failed Uploaded data file,SG00110_ios_log_1571896228221.csv,,,253
1571901133963,2019-10-24T07:12:13.963,1571894064289,23,0.3,upload_file_failed,Failed Uploaded data file,SG00110_gps_1571880577573.csv,,,254
1571901153167,2019-10-24T07:12:33.167,1571894064289,23,0.29,file_flush,Flushing lines to file,SG00110_powerState_1571900549029,1,,255
1571901156580,2019-10-24T07:12:36.580,1571894064289,23,0.29,upload_file_failed,Failed Uploaded data file,SG00110_powerState_1571896228202.csv,,,256
1571901156585,2019-10-24T07:12:36.585,1571894064289,23,0.29,upload_complete,Upload Complete,0,,,257
1571901268577,2019-10-24T07:14:28.577,1571894064289,23,0.29,poll_service,Polling service,,,,258
1571901268579,2019-10-24T07:14:28.579,1571894064289,23,0.29,gps_on,GPS collection on,,,,259
1571901268581,2019-10-24T07:14:28.581,1571894064289,23,0.29,set_timer,Set timer for 59.99736404418945 seconds,59.99736404418945,,,260
1571901328610,2019-10-24T07:15:28.610,1571894064289,23,0.29,poll_service,Polling service,,,,261
1571901328611,2019-10-24T07:15:28.611,1571894064289,23,0.29,gps_off,GPS collection off,,,,262
1571901328620,2019-10-24T07:15:28.620,1571894064289,23,0.29,set_timer,Set timer for 659.9978530406952 seconds,659.9978530406952,,,263
1571901328623,2019-10-24T07:15:28.623,1571894064289,23,0.29,file_flush,Flushing lines to file,SG00110_gps_1571900549030,63,,264
1571901420540,2019-10-24T07:17:00.540,1571894064289,23,0.28,file_flush,Flushing lines to file,SG00110_powerState_1571900549029,1,,265
1571901564043,2019-10-24T07:19:24.043,1571894064289,23,0.27,file_flush,Flushing lines to file,SG00110_powerState_1571900549029,1,,266
1571901666575,2019-10-24T07:21:06.575,1571894064289,23,0.26,file_flush,Flushing lines to file,SG00110_powerState_1571900549029,1,,267
1571901753227,2019-10-24T07:22:33.227,1571894064289,23,0.26,locked,Phone/keystore locked,,,,268
1571901753243,2019-10-24T07:22:33.243,1571894064289,23,0.26,file_flush,Flushing lines to file,SG00110_powerState_1571900549029,1,,269
1571901813626,2019-10-24T07:23:33.626,1571894064289,23,0.26,file_flush,Flushing lines to file,SG00110_powerState_1571900549029,1,,270
1571901834473,2019-10-24T07:23:54.473,1571894064289,21,0.27,file_flush,Flushing lines to file,SG00110_powerState_1571900549029,1,,271
1571901855001,2019-10-24T07:24:15.001,1571894064289,21,0.26,file_flush,Flushing lines to file,SG00110_powerState_1571900549029,1,,272
1571901896168,2019-10-24T07:24:56.168,1571894064289,21,0.27,file_flush,Flushing lines to file,SG00110_powerState_1571900549029,1,,273
1571901916793,2019-10-24T07:25:16.793,1571894064289,21,0.28,file_flush,Flushing lines to file,SG00110_powerState_1571900549029,1,,274
1571901988633,2019-10-24T07:26:28.633,1571894064289,22,0.28,poll_service,Polling service,,,,275
1571901988634,2019-10-24T07:26:28.634,1571894064289,22,0.28,gps_on,GPS collection on,,,,276
1571901988661,2019-10-24T07:26:28.661,1571894064289,22,0.28,set_timer,Set timer for 59.99361300468445 seconds,59.99361300468445,,,277
1571902019923,2019-10-24T07:26:59.923,1571894064289,22,0.29,file_flush,Flushing lines to file,SG00110_powerState_1571900549029,1,,278
1571902048676,2019-10-24T07:27:28.676,1571894064289,22,0.29,poll_service,Polling service,,,,279
