timestamp,UTC time,launchId,memory,battery,event,msg,d1,d2,d3,d4
1570406425545,2019-10-07T00:00:25.545,1570373991458,11,0.46,file_flush,Flushing lines to file,SG00110_powerState_1570404315731,1,,838
1570406476993,2019-10-07T00:01:16.993,1570373991458,10,0.46,poll_service,Polling service,,,,839
1570406477048,2019-10-07T00:01:17.048,1570373991458,11,0.46,gps_on,GPS collection on,,,,840
1570406477283,2019-10-07T00:01:17.283,1570373991458,13,0.46,set_timer,Set timer for 59.71272897720337 seconds,59.71272897720337,,,841
1570406477492,2019-10-07T00:01:17.492,1570373991458,18,0.46,file_flush,Flushing lines to file,SG00110_gps_1570406477490,4,,842
1570406477492,2019-10-07T00:01:17.492,1570373991458,18,0.46,file_init,Init new data file,SG00110_gps_1570406477490,false,,843
1570406478045,2019-10-07T00:01:18.045,1570373991458,21,0.46,uploaded,Uploaded data file,SG00110_ios_log_1570404315724.csv,,,844
1570406478283,2019-10-07T00:01:18.283,1570373991458,21,0.46,uploaded,Uploaded data file,SG00110_ios_log_1570404315736.csv,,,845
1570406478479,2019-10-07T00:01:18.479,1570373991458,21,0.46,uploaded,Uploaded data file,SG00110_powerState_1570404315731.csv,,,846
1570406478793,2019-10-07T00:01:18.793,1570373991458,21,0.46,uploaded,Uploaded data file,SG00110_gps_1570404315731.csv,,,847
1570406478799,2019-10-07T00:01:18.799,1570373991458,21,0.46,upload_complete,Upload Complete,4,,,848
1570406521270,2019-10-07T00:02:01.270,1570373991458,21,0.46,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,3,,849
1570406521270,2019-10-07T00:02:01.270,1570373991458,21,0.46,file_create,Create new data file,SG00110_powerState_1570406477494,false,,850
1570406530232,2019-10-07T00:02:10.232,1570373991458,17,0.46,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,851
1570406537090,2019-10-07T00:02:17.090,1570373991458,16,0.46,poll_service,Polling service,,,,852
1570406537092,2019-10-07T00:02:17.092,1570373991458,16,0.46,gps_off,GPS collection off,,,,853
1570406537100,2019-10-07T00:02:17.100,1570373991458,17,0.46,set_timer,Set timer for 659.9941139221191 seconds,659.9941139221191,,,854
1570406537119,2019-10-07T00:02:17.119,1570373991458,17,0.46,file_flush,Flushing lines to file,SG00110_gps_1570406477494,58,,855
1570406537119,2019-10-07T00:02:17.119,1570373991458,17,0.46,file_create,Create new data file,SG00110_gps_1570406477494,false,,856
1570406592069,2019-10-07T00:03:12.069,1570373991458,17,0.47,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,857
1570406674597,2019-10-07T00:04:34.597,1570373991458,17,0.48,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,858
1570406777753,2019-10-07T00:06:17.753,1570373991458,17,0.49,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,859
1570406796394,2019-10-07T00:06:36.394,1570373991458,17,0.49,memory_warn,Application received memory warning,,,,860
1570406860403,2019-10-07T00:07:40.403,1570373991458,17,0.5,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,861
1570406942900,2019-10-07T00:09:02.900,1570373991458,18,0.51,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,862
1570406978543,2019-10-07T00:09:38.543,1570373991458,17,0.51,memory_warn,Application received memory warning,,,,863
1570407008827,2019-10-07T00:10:08.827,1570373991458,18,0.51,memory_warn,Application received memory warning,,,,864
1570407025233,2019-10-07T00:10:25.233,1570373991458,19,0.52,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,865
1570407169532,2019-10-07T00:12:49.532,1570373991458,15,0.53,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,866
1570407197190,2019-10-07T00:13:17.190,1570373991458,15,0.53,poll_service,Polling service,,,,867
1570407197192,2019-10-07T00:13:17.192,1570373991458,15,0.53,gps_on,GPS collection on,,,,868
1570407197203,2019-10-07T00:13:17.203,1570373991458,15,0.53,set_timer,Set timer for 59.989431858062744 seconds,59.989431858062744,,,869
1570407251993,2019-10-07T00:14:11.993,1570373991458,16,0.54,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,870
1570407257244,2019-10-07T00:14:17.244,1570373991458,16,0.54,poll_service,Polling service,,,,871
1570407257248,2019-10-07T00:14:17.248,1570373991458,16,0.54,gps_off,GPS collection off,,,,872
1570407257254,2019-10-07T00:14:17.254,1570373991458,16,0.54,set_timer,Set timer for 659.9940228462219 seconds,659.9940228462219,,,873
1570407257266,2019-10-07T00:14:17.266,1570373991458,16,0.54,file_flush,Flushing lines to file,SG00110_gps_1570406477494,63,,874
1570407334471,2019-10-07T00:15:34.471,1570373991458,16,0.55,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,875
1570407396439,2019-10-07T00:16:36.439,1570373991458,16,0.56,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,876
1570407479059,2019-10-07T00:17:59.059,1570373991458,16,0.57,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,877
1570407582230,2019-10-07T00:19:42.230,1570373991458,17,0.58,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,878
1570407644098,2019-10-07T00:20:44.098,1570373991458,17,0.59,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,879
1570407747236,2019-10-07T00:22:27.236,1570373991458,17,0.6,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,880
1570407850523,2019-10-07T00:24:10.523,1570373991458,16,0.61,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,881
1570407917348,2019-10-07T00:25:17.348,1570373991458,13,0.61,poll_service,Polling service,,,,882
1570407917349,2019-10-07T00:25:17.349,1570373991458,13,0.61,gps_on,GPS collection on,,,,883
1570407917361,2019-10-07T00:25:17.361,1570373991458,14,0.61,set_timer,Set timer for 59.99217414855957 seconds,59.99217414855957,,,884
1570407953812,2019-10-07T00:25:53.812,1570373991458,15,0.62,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,885
1570407977441,2019-10-07T00:26:17.441,1570373991458,15,0.62,poll_service,Polling service,,,,886
1570407977443,2019-10-07T00:26:17.443,1570373991458,15,0.62,gps_off,GPS collection off,,,,887
1570407977453,2019-10-07T00:26:17.453,1570373991458,15,0.62,set_timer,Set timer for 659.9941596984863 seconds,659.9941596984863,,,888
1570407977459,2019-10-07T00:26:17.459,1570373991458,15,0.62,file_flush,Flushing lines to file,SG00110_gps_1570406477494,61,,889
1570408056988,2019-10-07T00:27:36.988,1570373991458,12,0.63,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,890
1570408139416,2019-10-07T00:28:59.416,1570373991458,13,0.64,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,891
1570408221911,2019-10-07T00:30:21.911,1570373991458,13,0.65,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,892
1570408325279,2019-10-07T00:32:05.279,1570373991458,13,0.66,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,893
1570408397167,2019-10-07T00:33:17.167,1570373991458,9,0.66,memory_warn,Application received memory warning,,,,894
1570408448953,2019-10-07T00:34:08.953,1570373991458,12,0.67,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,895
1570408552230,2019-10-07T00:35:52.230,1570373991458,11,0.68,file_flush,Flushing lines to file,SG00110_powerState_1570406477494,1,,896
1570408637601,2019-10-07T00:37:17.601,1570373991458,8,0.68,poll_service,Polling service,,,,897
1570408637605,2019-10-07T00:37:17.605,1570373991458,10,0.68,gps_on,GPS collection on,,,,898
1570408637800,2019-10-07T00:37:17.800,1570373991458,13,0.68,set_timer,Set timer for 59.80328989028931 seconds,59.80328989028931,,,899
1570408637917,2019-10-07T00:37:17.917,1570373991458,18,0.68,file_flush,Flushing lines to file,SG00110_gps_1570408637916,3,,900
1570408637917,2019-10-07T00:37:17.917,1570373991458,18,0.68,file_init,Init new data file,SG00110_gps_1570408637916,false,,901
1570408638706,2019-10-07T00:37:18.706,1570373991458,21,0.68,uploaded,Uploaded data file,SG00110_ios_log_1570406477483.csv,,,902
1570408639002,2019-10-07T00:37:19.002,1570373991458,21,0.68,uploaded,Uploaded data file,SG00110_ios_log_1570406477498.csv,,,903
1570408639266,2019-10-07T00:37:19.266,1570373991458,21,0.68,uploaded,Uploaded data file,SG00110_powerState_1570406477494.csv,,,904
1570408639561,2019-10-07T00:37:19.561,1570373991458,21,0.68,uploaded,Uploaded data file,SG00110_gps_1570406477494.csv,,,905
1570408639569,2019-10-07T00:37:19.569,1570373991458,21,0.68,upload_complete,Upload Complete,4,,,906
1570408653554,2019-10-07T00:37:33.554,1570373991458,15,0.68,memory_warn,Application received memory warning,,,,907
1570408656420,2019-10-07T00:37:36.420,1570373991458,20,0.69,file_flush,Flushing lines to file,SG00110_powerState_1570408637919,3,,908
1570408656421,2019-10-07T00:37:36.421,1570373991458,20,0.69,file_create,Create new data file,SG00110_powerState_1570408637919,false,,909
1570408697643,2019-10-07T00:38:17.643,1570373991458,12,0.69,poll_service,Polling service,,,,910
1570408697644,2019-10-07T00:38:17.644,1570373991458,12,0.69,gps_off,GPS collection off,,,,911
1570408697676,2019-10-07T00:38:17.676,1570373991458,14,0.69,file_flush,Flushing lines to file,SG00110_gps_1570408637919,62,,912
1570408697676,2019-10-07T00:38:17.676,1570373991458,14,0.69,file_create,Create new data file,SG00110_gps_1570408637919,false,,913
1570408697840,2019-10-07T00:38:17.840,1570373991458,14,0.69,set_timer,Set timer for 659.805584192276 seconds,659.805584192276,,,914
1570408759894,2019-10-07T00:39:19.894,1570373991458,14,0.7,file_flush,Flushing lines to file,SG00110_powerState_1570408637919,1,,915
1570408850701,2019-10-07T00:40:50.701,1570373991458,8,0.7,memory_warn,Application received memory warning,,,,916
1570408856168,2019-10-07T00:40:56.168,1570373991458,11,0.7,memory_warn,Application received memory warning,,,,917
1570408883707,2019-10-07T00:41:23.707,1570373991458,16,0.71,file_flush,Flushing lines to file,SG00110_powerState_1570408637919,1,,918
1570408965735,2019-10-07T00:42:45.735,1570373991458,11,0.72,file_flush,Flushing lines to file,SG00110_powerState_1570408637919,1,,919
1570409069233,2019-10-07T00:44:29.233,1570373991458,11,0.73,file_flush,Flushing lines to file,SG00110_powerState_1570408637919,1,,920
1570409171918,2019-10-07T00:46:11.918,1570373991458,11,0.74,file_flush,Flushing lines to file,SG00110_powerState_1570408637919,1,,921
1570409217474,2019-10-07T00:46:57.474,1570373991458,12,0.74,locked,Phone/keystore locked,,,,922
1570409217474,2019-10-07T00:46:57.474,1570373991458,12,0.74,file_flush,Flushing lines to file,SG00110_powerState_1570408637919,1,,923
1570409221935,2019-10-07T00:47:01.935,1570373991458,20,0.74,background,Application entered background,,,,924
1570409221971,2019-10-07T00:47:01.971,1570373991458,22,0.74,terminate,Application terminating,,,,925
1570409221978,2019-10-07T00:47:01.978,1570373991458,22,0.74,stop_collecting,Stop Collecting Data,,,,926
1570409285386,2019-10-07T00:48:05.386,1570409277417,37,-1.0,launch,Application launch,location,1,,0
1570409285402,2019-10-07T00:48:05.402,1570409277417,37,-1.0,file_init,Init new data file,SG00110_gps_1570409285399,false,,1
1570409285407,2019-10-07T00:48:05.407,1570409277417,37,-1.0,file_init,Init new data file,SG00110_powerState_1570409285402,false,,2
1570409285409,2019-10-07T00:48:05.409,1570409277417,37,-1.0,set_timer,Set timer for 1.0 seconds,1.0,,,3
1570409287160,2019-10-07T00:48:07.160,1570409277417,42,-1.0,poll_service,Polling service,,,,4
1570409287165,2019-10-07T00:48:07.165,1570409277417,42,-1.0,collecting,Collecting Data,,,,5
1570409287173,2019-10-07T00:48:07.173,1570409277417,42,-1.0,gps_on,GPS collection on,,,,6
1570409287194,2019-10-07T00:48:07.194,1570409277417,42,0.74,powerstate_on,PowerState collection on,,,,7
1570409287200,2019-10-07T00:48:07.200,1570409277417,43,0.74,set_timer,Set timer for 59.96412372589111 seconds,59.96412372589111,,,8
1570409341564,2019-10-07T00:49:01.564,1570409277417,52,0.75,file_flush,Flushing lines to file,SG00110_powerState_1570409285542,3,,9
1570409341565,2019-10-07T00:49:01.565,1570409277417,52,0.75,file_create,Create new data file,SG00110_powerState_1570409285542,false,,10
1570409347237,2019-10-07T00:49:07.237,1570409277417,52,0.75,poll_service,Polling service,,,,11
1570409347238,2019-10-07T00:49:07.238,1570409277417,52,0.75,gps_off,GPS collection off,,,,12
1570409347255,2019-10-07T00:49:07.255,1570409277417,52,0.75,set_timer,Set timer for 659.9974498748779 seconds,659.9974498748779,,,13
1570409347259,2019-10-07T00:49:07.259,1570409277417,52,0.75,file_flush,Flushing lines to file,SG00110_gps_1570409285541,64,,14
1570409347259,2019-10-07T00:49:07.259,1570409277417,52,0.75,file_create,Create new data file,SG00110_gps_1570409285541,false,,15
1570409466594,2019-10-07T00:51:06.594,1570409277417,28,0.76,file_flush,Flushing lines to file,SG00110_powerState_1570409285542,1,,16
1570409571614,2019-10-07T00:52:51.614,1570409277417,29,0.77,file_flush,Flushing lines to file,SG00110_powerState_1570409285542,1,,17
1570409627024,2019-10-07T00:53:47.024,1570409277417,22,0.77,locked,Phone/keystore locked,,,,18
1570409627030,2019-10-07T00:53:47.030,1570409277417,22,0.77,file_flush,Flushing lines to file,SG00110_powerState_1570409285542,1,,19
1570409633726,2019-10-07T00:53:53.726,1570409277417,20,0.77,unlocked,Phone/keystore unlocked,,,,20
1570409633732,2019-10-07T00:53:53.732,1570409277417,21,0.77,file_flush,Flushing lines to file,SG00110_powerState_1570409285542,1,,21
1570409674335,2019-10-07T00:54:34.335,1570409277417,21,0.78,file_flush,Flushing lines to file,SG00110_powerState_1570409285542,1,,22
1570409777405,2019-10-07T00:56:17.405,1570409277417,20,0.79,file_flush,Flushing lines to file,SG00110_powerState_1570409285542,1,,23
1570409880229,2019-10-07T00:58:00.229,1570409277417,21,0.8,file_flush,Flushing lines to file,SG00110_powerState_1570409285542,1,,24
1570409962469,2019-10-07T00:59:22.469,1570409277417,21,0.81,file_flush,Flushing lines to file,SG00110_powerState_1570409285542,1,,25
