timestamp,UTC time,launchId,memory,battery,event,msg,d1,d2,d3,d4
1571853611765,2019-10-23T18:00:11.765,1571846007618,17,0.19,file_flush,Flushing lines to file,SG00110_powerState_1571852491552,1,,221
1571853632306,2019-10-23T18:00:32.306,1571846007618,16,0.18,file_flush,Flushing lines to file,SG00110_powerState_1571852491552,1,,222
1571853714570,2019-10-23T18:01:54.570,1571846007618,16,0.17,file_flush,Flushing lines to file,SG00110_powerState_1571852491552,1,,223
1571853837577,2019-10-23T18:03:57.577,1571846007618,15,0.16,file_flush,Flushing lines to file,SG00110_powerState_1571852491552,1,,224
1571853931384,2019-10-23T18:05:31.384,1571846007618,16,0.16,poll_service,Polling service,,,,225
1571853931390,2019-10-23T18:05:31.390,1571846007618,16,0.16,gps_on,GPS collection on,,,,226
1571853931571,2019-10-23T18:05:31.571,1571846007618,17,0.16,set_timer,Set timer for 59.82447528839111 seconds,59.82447528839111,,,227
1571853991407,2019-10-23T18:06:31.407,1571846007618,16,0.16,poll_service,Polling service,,,,228
1571853991410,2019-10-23T18:06:31.410,1571846007618,17,0.16,gps_off,GPS collection off,,,,229
1571853991414,2019-10-23T18:06:31.414,1571846007618,17,0.16,set_timer,Set timer for 659.9936838150024 seconds,659.9936838150024,,,230
1571853991439,2019-10-23T18:06:31.439,1571846007618,17,0.16,file_flush,Flushing lines to file,SG00110_gps_1571852491550,44,,231
1571854104467,2019-10-23T18:08:24.467,1571846007618,16,0.15,file_flush,Flushing lines to file,SG00110_powerState_1571852491552,1,,232
1571854146674,2019-10-23T18:09:06.674,1571846007618,15,0.14,file_flush,Flushing lines to file,SG00110_powerState_1571852491552,1,,233
1571854165836,2019-10-23T18:09:25.836,1571846007618,15,0.13,file_flush,Flushing lines to file,SG00110_powerState_1571852491552,1,,234
1571854171903,2019-10-23T18:09:31.903,1571846007618,16,0.13,file_flush,Flushing lines to file,SG00110_powerState_1571852491552,1,,235
1571854192699,2019-10-23T18:09:52.699,1571846007618,17,0.14,file_flush,Flushing lines to file,SG00110_powerState_1571852491552,1,,236
1571854213308,2019-10-23T18:10:13.308,1571846007618,17,0.15,file_flush,Flushing lines to file,SG00110_powerState_1571852491552,1,,237
1571854274509,2019-10-23T18:11:14.509,1571846007618,17,0.15,memory_warn,Application received memory warning,,,,238
1571854274902,2019-10-23T18:11:14.902,1571846007618,20,0.15,memory_warn,Application received memory warning,,,,239
1571854316645,2019-10-23T18:11:56.645,1571846007618,20,0.16,file_flush,Flushing lines to file,SG00110_powerState_1571852491552,1,,240
1571854399022,2019-10-23T18:13:19.022,1571846007618,20,0.17,file_flush,Flushing lines to file,SG00110_powerState_1571852491552,1,,241
