timestamp,UTC time,launchId,memory,battery,event,msg,d1,d2,d3,d4
1570728174770,2019-10-10T17:22:54.770,1570728173364,37,-1.0,launch,Application launch,location,1,,0
1570728174783,2019-10-10T17:22:54.783,1570728173364,37,-1.0,file_init,Init new data file,SG00110_gps_1570728174782,false,,1
1570728174783,2019-10-10T17:22:54.783,1570728173364,37,-1.0,file_init,Init new data file,SG00110_powerState_1570728174783,false,,2
1570728174789,2019-10-10T17:22:54.789,1570728173364,37,-1.0,set_timer,Set timer for 1.0 seconds,1.0,,,3
1570728175805,2019-10-10T17:22:55.805,1570728173364,53,-1.0,poll_service,Polling service,,,,4
1570728175808,2019-10-10T17:22:55.808,1570728173364,53,-1.0,collecting,Collecting Data,,,,5
1570728175812,2019-10-10T17:22:55.812,1570728173364,53,-1.0,gps_on,GPS collection on,,,,6
1570728175856,2019-10-10T17:22:55.856,1570728173364,53,1.0,powerstate_on,PowerState collection on,,,,7
1570728175865,2019-10-10T17:22:55.865,1570728173364,53,1.0,set_timer,Set timer for 59.941380977630615 seconds,59.941380977630615,,,8
1570728235859,2019-10-10T17:23:55.859,1570728173364,53,1.0,poll_service,Polling service,,,,9
1570728235864,2019-10-10T17:23:55.864,1570728173364,53,1.0,gps_off,GPS collection off,,,,10
1570728235889,2019-10-10T17:23:55.889,1570728173364,53,1.0,set_timer,Set timer for 659.9931089878082 seconds,659.9931089878082,,,11
1570728235901,2019-10-10T17:23:55.901,1570728173364,53,1.0,file_flush,Flushing lines to file,SG00110_gps_1570728174786,65,,12
1570728235901,2019-10-10T17:23:55.901,1570728173364,53,1.0,file_create,Create new data file,SG00110_gps_1570728174786,false,,13
1570728236755,2019-10-10T17:23:56.755,1570728173364,53,1.0,uploaded,Uploaded data file,SG00110_powerState_1570665091640.csv,,,14
1570728237151,2019-10-10T17:23:57.151,1570728173364,53,1.0,uploaded,Uploaded data file,SG00110_ios_log_1570665091633.csv,,,15
1570728237341,2019-10-10T17:23:57.341,1570728173364,53,1.0,uploaded,Uploaded data file,SG00110_ios_log_1570728174768.csv,,,16
1570728237613,2019-10-10T17:23:57.613,1570728173364,53,1.0,uploaded,Uploaded data file,SG00110_gps_1570728174786.csv,,,17
1570728237842,2019-10-10T17:23:57.842,1570728173364,53,1.0,uploaded,Uploaded data file,SG00110_ios_log_1570728174790.csv,,,18
1570728238134,2019-10-10T17:23:58.134,1570728173364,53,1.0,uploaded,Uploaded data file,SG00110_ios_log_1570665091646.csv,,,19
1570728238813,2019-10-10T17:23:58.813,1570728173364,53,1.0,uploaded,Uploaded data file,SG00110_gps_1570665091639.csv,,,20
1570728238819,2019-10-10T17:23:58.819,1570728173364,53,1.0,upload_complete,Upload Complete,7,,,21
1570728895945,2019-10-10T17:34:55.945,1570728173364,39,1.0,poll_service,Polling service,,,,22
1570728895948,2019-10-10T17:34:55.948,1570728173364,39,1.0,gps_on,GPS collection on,,,,23
1570728895953,2019-10-10T17:34:55.953,1570728173364,40,1.0,set_timer,Set timer for 59.99380683898926 seconds,59.99380683898926,,,24
1570728930367,2019-10-10T17:35:30.367,1570728173364,40,0.99,file_flush,Flushing lines to file,SG00110_powerState_1570728236038,3,,25
1570728930368,2019-10-10T17:35:30.368,1570728173364,40,0.99,file_create,Create new data file,SG00110_powerState_1570728236038,false,,26
1570728956016,2019-10-10T17:35:56.016,1570728173364,40,0.99,poll_service,Polling service,,,,27
1570728956020,2019-10-10T17:35:56.020,1570728173364,40,0.99,gps_off,GPS collection off,,,,28
1570728956027,2019-10-10T17:35:56.027,1570728173364,40,0.99,set_timer,Set timer for 659.994372844696 seconds,659.994372844696,,,29
1570728956047,2019-10-10T17:35:56.047,1570728173364,40,0.99,file_flush,Flushing lines to file,SG00110_gps_1570728236038,63,,30
1570728956047,2019-10-10T17:35:56.047,1570728173364,40,0.99,file_create,Create new data file,SG00110_gps_1570728236038,false,,31
1570729568522,2019-10-10T17:46:08.522,1570728173364,39,0.99,unlocked,Phone/keystore unlocked,,,,32
1570729569115,2019-10-10T17:46:09.115,1570728173364,40,0.99,file_flush,Flushing lines to file,SG00110_powerState_1570728236038,1,,33
1570729577801,2019-10-10T17:46:17.801,1570728173364,19,0.99,memory_warn,Application received memory warning,,,,34
1570729606223,2019-10-10T17:46:46.223,1570728173364,22,0.98,file_flush,Flushing lines to file,SG00110_powerState_1570728236038,1,,35
1570729616109,2019-10-10T17:46:56.109,1570728173364,22,0.98,poll_service,Polling service,,,,36
1570729616112,2019-10-10T17:46:56.112,1570728173364,22,0.98,gps_on,GPS collection on,,,,37
1570729616153,2019-10-10T17:46:56.153,1570728173364,23,0.98,set_timer,Set timer for 59.98191595077515 seconds,59.98191595077515,,,38
1570729667569,2019-10-10T17:47:47.569,1570728173364,23,0.97,file_flush,Flushing lines to file,SG00110_powerState_1570728236038,1,,39
1570729672691,2019-10-10T17:47:52.691,1570728173364,23,0.97,locked,Phone/keystore locked,,,,40
1570729672693,2019-10-10T17:47:52.693,1570728173364,23,0.97,file_flush,Flushing lines to file,SG00110_powerState_1570728236038,1,,41
1570729674722,2019-10-10T17:47:54.722,1570728173364,23,0.97,unlocked,Phone/keystore unlocked,,,,42
1570729674725,2019-10-10T17:47:54.725,1570728173364,23,0.97,file_flush,Flushing lines to file,SG00110_powerState_1570728236038,1,,43
1570729676201,2019-10-10T17:47:56.201,1570728173364,20,0.97,poll_service,Polling service,,,,44
1570729676259,2019-10-10T17:47:56.259,1570728173364,20,0.97,gps_off,GPS collection off,,,,45
1570729676282,2019-10-10T17:47:56.282,1570728173364,20,0.97,set_timer,Set timer for 659.9215779304504 seconds,659.9215779304504,,,46
1570729676297,2019-10-10T17:47:56.297,1570728173364,20,0.97,file_flush,Flushing lines to file,SG00110_gps_1570728236038,64,,47
1570729688111,2019-10-10T17:48:08.111,1570728173364,19,0.96,file_flush,Flushing lines to file,SG00110_powerState_1570728236038,1,,48
1570729913651,2019-10-10T17:51:53.651,1570728173364,16,0.95,file_flush,Flushing lines to file,SG00110_powerState_1570728236038,1,,49
1570730057098,2019-10-10T17:54:17.098,1570728173364,18,0.94,file_flush,Flushing lines to file,SG00110_powerState_1570728236038,1,,50
1570730118439,2019-10-10T17:55:18.439,1570728173364,18,0.93,file_flush,Flushing lines to file,SG00110_powerState_1570728236038,1,,51
1570730220927,2019-10-10T17:57:00.927,1570728173364,16,0.92,file_flush,Flushing lines to file,SG00110_powerState_1570728236038,1,,52
1570730262270,2019-10-10T17:57:42.270,1570728173364,15,0.91,file_flush,Flushing lines to file,SG00110_powerState_1570728236038,1,,53
1570730270002,2019-10-10T17:57:50.002,1570728173364,15,0.91,memory_warn,Application received memory warning,,,,54
1570730282617,2019-10-10T17:58:02.617,1570728173364,19,0.9,file_flush,Flushing lines to file,SG00110_powerState_1570728236038,1,,55
1570730336278,2019-10-10T17:58:56.278,1570728173364,19,0.9,poll_service,Polling service,,,,56
1570730336285,2019-10-10T17:58:56.285,1570728173364,19,0.9,gps_on,GPS collection on,,,,57
1570730336541,2019-10-10T17:58:56.541,1570728173364,20,0.9,set_timer,Set timer for 59.73987007141113 seconds,59.73987007141113,,,58
1570730336682,2019-10-10T17:58:56.682,1570728173364,22,0.9,file_flush,Flushing lines to file,SG00110_gps_1570730336681,2,,59
