timestamp,UTC time,launchId,memory,battery,event,msg,d1,d2,d3,d4
1570381271437,2019-10-06T17:01:11.437,1570373991458,17,0.85,poll_service,Polling service,,,,239
1570381271457,2019-10-06T17:01:11.457,1570373991458,18,0.85,gps_on,GPS collection on,,,,240
1570381271466,2019-10-06T17:01:11.466,1570373991458,18,0.85,set_timer,Set timer for 59.99241399765015 seconds,59.99241399765015,,,241
1570381312604,2019-10-06T17:01:52.604,1570373991458,20,0.85,unlocked,Phone/keystore unlocked,,,,242
1570381313472,2019-10-06T17:01:53.472,1570373991458,20,0.85,file_flush,Flushing lines to file,SG00110_powerState_1570380551792,1,,243
1570381322353,2019-10-06T17:02:02.353,1570373991458,20,0.84,file_flush,Flushing lines to file,SG00110_powerState_1570380551792,1,,244
1570381331546,2019-10-06T17:02:11.546,1570373991458,20,0.84,poll_service,Polling service,,,,245
1570381331549,2019-10-06T17:02:11.549,1570373991458,20,0.84,gps_off,GPS collection off,,,,246
1570381331559,2019-10-06T17:02:11.559,1570373991458,20,0.84,set_timer,Set timer for 659.9950461387634 seconds,659.9950461387634,,,247
1570381331561,2019-10-06T17:02:11.561,1570373991458,20,0.84,file_flush,Flushing lines to file,SG00110_gps_1570380551791,53,,248
1570381335708,2019-10-06T17:02:15.708,1570373991458,20,0.84,locked,Phone/keystore locked,,,,249
1570381335711,2019-10-06T17:02:15.711,1570373991458,20,0.84,file_flush,Flushing lines to file,SG00110_powerState_1570380551792,1,,250
1570381342893,2019-10-06T17:02:22.893,1570373991458,20,0.83,file_flush,Flushing lines to file,SG00110_powerState_1570380551792,1,,251
1570381991585,2019-10-06T17:13:11.585,1570373991458,17,0.83,poll_service,Polling service,,,,252
1570381991590,2019-10-06T17:13:11.590,1570373991458,17,0.83,gps_on,GPS collection on,,,,253
1570381991712,2019-10-06T17:13:11.712,1570373991458,18,0.83,set_timer,Set timer for 59.970978021621704 seconds,59.970978021621704,,,254
1570382051617,2019-10-06T17:14:11.617,1570373991458,19,0.83,poll_service,Polling service,,,,255
1570382051619,2019-10-06T17:14:11.619,1570373991458,19,0.83,gps_off,GPS collection off,,,,256
1570382051625,2019-10-06T17:14:11.625,1570373991458,19,0.83,set_timer,Set timer for 659.9950921535492 seconds,659.9950921535492,,,257
1570382051629,2019-10-06T17:14:11.629,1570373991458,19,0.83,file_flush,Flushing lines to file,SG00110_gps_1570380551791,24,,258
