timestamp,UTC time,launchId,memory,battery,event,msg,d1,d2,d3,d4
1570655008688,2019-10-09T21:03:28.688,1570641323709,18,0.28,poll_service,Polling service,,,,396
1570655008690,2019-10-09T21:03:28.690,1570641323709,18,0.28,gps_on,GPS collection on,,,,397
1570655008704,2019-10-09T21:03:28.704,1570641323709,18,0.28,set_timer,Set timer for 59.985625982284546 seconds,59.985625982284546,,,398
1570655011433,2019-10-09T21:03:31.433,1570641323709,19,0.27,file_flush,Flushing lines to file,SG00110_powerState_1570654289005,3,,399
1570655011434,2019-10-09T21:03:31.434,1570641323709,19,0.27,file_create,Create new data file,SG00110_powerState_1570654289005,false,,400
1570655035356,2019-10-09T21:03:55.356,1570641323709,15,0.27,unlocked,Phone/keystore unlocked,,,,401
1570655035360,2019-10-09T21:03:55.360,1570641323709,15,0.27,file_flush,Flushing lines to file,SG00110_powerState_1570654289005,1,,402
1570655068785,2019-10-09T21:04:28.785,1570641323709,15,0.27,poll_service,Polling service,,,,403
1570655068786,2019-10-09T21:04:28.786,1570641323709,15,0.27,gps_off,GPS collection off,,,,404
1570655068794,2019-10-09T21:04:28.794,1570641323709,16,0.27,set_timer,Set timer for 659.9922740459442 seconds,659.9922740459442,,,405
1570655068800,2019-10-09T21:04:28.800,1570641323709,16,0.27,file_flush,Flushing lines to file,SG00110_gps_1570654289014,46,,406
1570655073403,2019-10-09T21:04:33.403,1570641323709,16,0.27,locked,Phone/keystore locked,,,,407
1570655073413,2019-10-09T21:04:33.413,1570641323709,16,0.27,file_flush,Flushing lines to file,SG00110_powerState_1570654289005,1,,408
1570655148396,2019-10-09T21:05:48.396,1570641323709,16,0.27,unlocked,Phone/keystore unlocked,,,,409
1570655148403,2019-10-09T21:05:48.403,1570641323709,16,0.27,file_flush,Flushing lines to file,SG00110_powerState_1570654289005,1,,410
1570655156408,2019-10-09T21:05:56.408,1570641323709,16,0.27,locked,Phone/keystore locked,,,,411
1570655156419,2019-10-09T21:05:56.419,1570641323709,16,0.27,file_flush,Flushing lines to file,SG00110_powerState_1570654289005,1,,412
1570655294666,2019-10-09T21:08:14.666,1570641323709,16,0.27,unlocked,Phone/keystore unlocked,,,,413
1570655294672,2019-10-09T21:08:14.672,1570641323709,16,0.27,file_flush,Flushing lines to file,SG00110_powerState_1570654289005,1,,414
1570655322108,2019-10-09T21:08:42.108,1570641323709,13,0.27,locked,Phone/keystore locked,,,,415
1570655322123,2019-10-09T21:08:42.123,1570641323709,14,0.27,file_flush,Flushing lines to file,SG00110_powerState_1570654289005,1,,416
1570655719541,2019-10-09T21:15:19.541,1570641323709,12,0.27,unlocked,Phone/keystore unlocked,,,,417
1570655719573,2019-10-09T21:15:19.573,1570641323709,13,0.27,file_flush,Flushing lines to file,SG00110_powerState_1570654289005,1,,418
1570655728826,2019-10-09T21:15:28.826,1570641323709,13,0.27,poll_service,Polling service,,,,419
1570655728828,2019-10-09T21:15:28.828,1570641323709,13,0.27,gps_on,GPS collection on,,,,420
1570655728929,2019-10-09T21:15:28.929,1570641323709,13,0.27,set_timer,Set timer for 59.89715099334717 seconds,59.89715099334717,,,421
1570655735735,2019-10-09T21:15:35.735,1570641323709,14,0.27,memory_warn,Application received memory warning,,,,422
1570655788903,2019-10-09T21:16:28.903,1570641323709,12,0.27,poll_service,Polling service,,,,423
1570655788906,2019-10-09T21:16:28.906,1570641323709,13,0.27,gps_off,GPS collection off,,,,424
1570655788951,2019-10-09T21:16:28.951,1570641323709,13,0.27,file_flush,Flushing lines to file,SG00110_gps_1570654289014,53,,425
1570655788971,2019-10-09T21:16:28.971,1570641323709,13,0.27,set_timer,Set timer for 659.936897277832 seconds,659.936897277832,,,426
1570655789797,2019-10-09T21:16:29.797,1570641323709,14,0.26,file_flush,Flushing lines to file,SG00110_powerState_1570654289005,1,,427
1570655851611,2019-10-09T21:17:31.611,1570641323709,12,0.25,file_flush,Flushing lines to file,SG00110_powerState_1570654289005,1,,428
1570656056645,2019-10-09T21:20:56.645,1570641323709,11,0.24,file_flush,Flushing lines to file,SG00110_powerState_1570654289005,1,,429
1570656241152,2019-10-09T21:24:01.152,1570641323709,13,0.23,file_flush,Flushing lines to file,SG00110_powerState_1570654289005,1,,430
1570656364348,2019-10-09T21:26:04.348,1570641323709,11,0.22,file_flush,Flushing lines to file,SG00110_powerState_1570654289005,1,,431
1570656370167,2019-10-09T21:26:10.167,1570641323709,12,0.22,memory_warn,Application received memory warning,,,,432
1570656374534,2019-10-09T21:26:14.534,1570641323709,14,0.22,file_flush,Flushing lines to file,SG00110_powerState_1570654289005,1,,433
1570656374536,2019-10-09T21:26:14.536,1570641323709,14,0.22,locked,Phone/keystore locked,,,,434
1570656448990,2019-10-09T21:27:28.990,1570641323709,13,0.22,poll_service,Polling service,,,,435
1570656449013,2019-10-09T21:27:29.013,1570641323709,14,0.22,gps_on,GPS collection on,,,,436
1570656449063,2019-10-09T21:27:29.063,1570641323709,15,0.22,set_timer,Set timer for 59.94942903518677 seconds,59.94942903518677,,,437
1570656449436,2019-10-09T21:27:29.436,1570641323709,18,0.22,file_flush,Flushing lines to file,SG00110_gps_1570656449428,2,,438
1570656449437,2019-10-09T21:27:29.437,1570641323709,18,0.22,file_init,Init new data file,SG00110_gps_1570656449428,false,,439
1570656450308,2019-10-09T21:27:30.308,1570641323709,19,0.22,uploaded,Uploaded data file,SG00110_powerState_1570654289005.csv,,,440
1570656450590,2019-10-09T21:27:30.590,1570641323709,19,0.22,uploaded,Uploaded data file,SG00110_ios_log_1570654289017.csv,,,441
1570656450772,2019-10-09T21:27:30.772,1570641323709,19,0.22,uploaded,Uploaded data file,SG00110_gps_1570654288955.csv,,,442
1570656451053,2019-10-09T21:27:31.053,1570641323709,19,0.22,uploaded,Uploaded data file,SG00110_gps_1570654289014.csv,,,443
1570656451246,2019-10-09T21:27:31.246,1570641323709,19,0.22,uploaded,Uploaded data file,SG00110_ios_log_1570654288943.csv,,,444
1570656451253,2019-10-09T21:27:31.253,1570641323709,19,0.22,upload_complete,Upload Complete,5,,,445
1570656509082,2019-10-09T21:28:29.082,1570641323709,19,0.22,poll_service,Polling service,,,,446
1570656509085,2019-10-09T21:28:29.085,1570641323709,19,0.22,gps_off,GPS collection off,,,,447
1570656509090,2019-10-09T21:28:29.090,1570641323709,19,0.22,set_timer,Set timer for 659.9958729743958 seconds,659.9958729743958,,,448
1570656509101,2019-10-09T21:28:29.101,1570641323709,19,0.22,file_flush,Flushing lines to file,SG00110_gps_1570656449446,48,,449
1570656509102,2019-10-09T21:28:29.102,1570641323709,19,0.22,file_create,Create new data file,SG00110_gps_1570656449446,false,,450
1570656528059,2019-10-09T21:28:48.059,1570641323709,19,0.21,file_flush,Flushing lines to file,SG00110_powerState_1570656449451,3,,451
1570656528059,2019-10-09T21:28:48.059,1570641323709,19,0.21,file_create,Create new data file,SG00110_powerState_1570656449451,false,,452
1570656569054,2019-10-09T21:29:29.054,1570641323709,19,0.2,file_flush,Flushing lines to file,SG00110_powerState_1570656449451,1,,453
1570656978697,2019-10-09T21:36:18.697,1570641323709,17,0.19,file_flush,Flushing lines to file,SG00110_powerState_1570656449451,1,,454
1570657169169,2019-10-09T21:39:29.169,1570641323709,18,0.19,poll_service,Polling service,,,,455
1570657169172,2019-10-09T21:39:29.172,1570641323709,18,0.19,gps_on,GPS collection on,,,,456
1570657169176,2019-10-09T21:39:29.176,1570641323709,18,0.19,set_timer,Set timer for 59.99508309364319 seconds,59.99508309364319,,,457
1570657229265,2019-10-09T21:40:29.265,1570641323709,18,0.19,poll_service,Polling service,,,,458
1570657229269,2019-10-09T21:40:29.269,1570641323709,18,0.19,gps_off,GPS collection off,,,,459
1570657229277,2019-10-09T21:40:29.277,1570641323709,18,0.19,set_timer,Set timer for 659.9935648441315 seconds,659.9935648441315,,,460
1570657229282,2019-10-09T21:40:29.282,1570641323709,18,0.19,file_flush,Flushing lines to file,SG00110_gps_1570656449446,57,,461
1570657565773,2019-10-09T21:46:05.773,1570641323709,17,0.19,unlocked,Phone/keystore unlocked,,,,462
1570657565809,2019-10-09T21:46:05.809,1570641323709,17,0.19,file_flush,Flushing lines to file,SG00110_powerState_1570656449451,1,,463
1570657593102,2019-10-09T21:46:33.102,1570641323709,15,0.18,file_flush,Flushing lines to file,SG00110_powerState_1570656449451,1,,464
1570657595771,2019-10-09T21:46:35.771,1570641323709,15,0.18,memory_warn,Application received memory warning,,,,465
1570657613599,2019-10-09T21:46:53.599,1570641323709,17,0.17,file_flush,Flushing lines to file,SG00110_powerState_1570656449451,1,,466
1570657867169,2019-10-09T21:51:07.169,1570641323709,16,0.17,locked,Phone/keystore locked,,,,467
1570657867183,2019-10-09T21:51:07.183,1570641323709,16,0.17,file_flush,Flushing lines to file,SG00110_powerState_1570656449451,1,,468
1570657889351,2019-10-09T21:51:29.351,1570641323709,16,0.17,poll_service,Polling service,,,,469
1570657889354,2019-10-09T21:51:29.354,1570641323709,16,0.17,gps_on,GPS collection on,,,,470
1570657889360,2019-10-09T21:51:29.360,1570641323709,16,0.17,set_timer,Set timer for 59.99501895904541 seconds,59.99501895904541,,,471
1570657949460,2019-10-09T21:52:29.460,1570641323709,16,0.17,poll_service,Polling service,,,,472
1570657949464,2019-10-09T21:52:29.464,1570641323709,16,0.17,gps_off,GPS collection off,,,,473
1570657949476,2019-10-09T21:52:29.476,1570641323709,17,0.17,set_timer,Set timer for 659.9944281578064 seconds,659.9944281578064,,,474
1570657949486,2019-10-09T21:52:29.486,1570641323709,17,0.17,file_flush,Flushing lines to file,SG00110_gps_1570656449446,51,,475
1570657951485,2019-10-09T21:52:31.485,1570641323709,16,0.17,unlocked,Phone/keystore unlocked,,,,476
